Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Country Code
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2010,2010,Head,0,T,Unofficial figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2011,2011,Head,0,E,Estimated value,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2012,2012,Head,45,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2013,2013,Head,1,T,Unofficial figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2014,2014,Head,46,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2015,2015,Head,5500,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2017,2017,Head,568,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2018,2018,Head,1057,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5908,Export Quantity,2122,Sheep,2019,2019,Head,756,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2006,2006,1000 US$,219,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2007,2007,1000 US$,209,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2008,2008,1000 US$,42,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2009,2009,1000 US$,67,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2010,2010,1000 US$,0,T,Unofficial figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2011,2011,1000 US$,0,E,Estimated value,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2012,2012,1000 US$,27,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2013,2013,1000 US$,0,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2014,2014,1000 US$,27,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2015,2015,1000 US$,219,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2017,2017,1000 US$,141,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2018,2018,1000 US$,99,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5922,Export Value,2122,Sheep,2019,2019,1000 US$,79,A,Official figure,DK
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2006,2006,Head,11895,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2007,2007,Head,11783,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2008,2008,Head,20823,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2009,2009,Head,26925,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2010,2010,Head,30005,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2011,2011,Head,39046,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2012,2012,Head,32518,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2013,2013,Head,38723,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2014,2014,Head,35008,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2015,2015,Head,40786,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2016,2016,Head,60998,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2017,2017,Head,50163,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2018,2018,Head,53534,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2019,2019,Head,52306,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2020,2020,Head,55071,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2111,Cattle,2021,2021,Head,59511,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2006,2006,1000 US$,3217,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2007,2007,1000 US$,3804,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2008,2008,1000 US$,7585,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2009,2009,1000 US$,8501,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2010,2010,1000 US$,11790,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2011,2011,1000 US$,19803,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2012,2012,1000 US$,14715,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2013,2013,1000 US$,14767,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2014,2014,1000 US$,13074,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2015,2015,1000 US$,19540,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2016,2016,1000 US$,31817,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2017,2017,1000 US$,21196,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2018,2018,1000 US$,24349,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2019,2019,1000 US$,22563,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2020,2020,1000 US$,25672,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2111,Cattle,2021,2021,1000 US$,32987,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2006,2006,Head,0,T,Unofficial figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2007,2007,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2008,2008,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2009,2009,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2010,2010,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2011,2011,Head,2532,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2012,2012,Head,6297,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2013,2013,Head,6730,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2014,2014,Head,2125,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2015,2015,Head,2167,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2016,2016,Head,11924,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2017,2017,Head,9816,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2018,2018,Head,13850,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2019,2019,Head,9914,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2020,2020,Head,10367,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5908,Export Quantity,2122,Sheep,2021,2021,Head,13155,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2006,2006,1000 US$,0,T,Unofficial figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2007,2007,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2008,2008,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2009,2009,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2010,2010,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2011,2011,1000 US$,326,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2012,2012,1000 US$,652,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2013,2013,1000 US$,749,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2014,2014,1000 US$,238,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2015,2015,1000 US$,164,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2016,2016,1000 US$,826,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2017,2017,1000 US$,805,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2018,2018,1000 US$,1027,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2019,2019,1000 US$,775,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2020,2020,1000 US$,952,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5922,Export Value,2122,Sheep,2021,2021,1000 US$,1558,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2006,2006,Head,300,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2007,2007,Head,806,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2008,2008,Head,509,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2009,2009,Head,832,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2010,2010,Head,670,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2011,2011,Head,1144,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2012,2012,Head,1240,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2013,2013,Head,4,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2014,2014,Head,405,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2015,2015,Head,950,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2016,2016,Head,510,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2017,2017,Head,441,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2018,2018,Head,112,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2019,2019,Head,66,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2111,Cattle,2020,2020,Head,100,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2006,2006,1000 US$,469,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2007,2007,1000 US$,1843,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2008,2008,1000 US$,1316,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2009,2009,1000 US$,2536,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2010,2010,1000 US$,2331,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2011,2011,1000 US$,3976,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2012,2012,1000 US$,4207,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2013,2013,1000 US$,26,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2014,2014,1000 US$,1380,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2015,2015,1000 US$,2634,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2016,2016,1000 US$,1249,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2017,2017,1000 US$,1044,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2018,2018,1000 US$,322,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2019,2019,1000 US$,191,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2111,Cattle,2020,2020,1000 US$,245,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2006,2006,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2007,2007,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2008,2008,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2009,2009,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2010,2010,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2011,2011,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2012,2012,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2013,2013,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5908,Export Quantity,2122,Sheep,2020,2020,Head,177,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2006,2006,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2007,2007,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2008,2008,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2009,2009,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2010,2010,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2011,2011,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2012,2012,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2013,2013,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5922,Export Value,2122,Sheep,2020,2020,1000 US$,92,A,Official figure,FI
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2006,2006,Head,1443929,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2007,2007,Head,1330036,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2008,2008,Head,1196752,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2009,2009,Head,1306576,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2010,2010,Head,1403448,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2011,2011,Head,1563657,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2012,2012,Head,1393851,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2013,2013,Head,1309566,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2014,2014,Head,1285585,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2015,2015,Head,1432532,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2016,2016,Head,1480824,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2017,2017,Head,1600053,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2018,2018,Head,1580984,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2019,2019,Head,1616152,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2020,2020,Head,1622105,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2111,Cattle,2021,2021,Head,1598921,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2006,2006,1000 US$,1702310,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2007,2007,1000 US$,1635148,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2008,2008,1000 US$,1638420,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2009,2009,1000 US$,1653714,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2010,2010,1000 US$,1671763,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2011,2011,1000 US$,1983630,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2012,2012,1000 US$,1833627,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2013,2013,1000 US$,1683171,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2014,2014,1000 US$,1637506,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2015,2015,1000 US$,1497037,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2016,2016,1000 US$,1525393,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2017,2017,1000 US$,1644076,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2018,2018,1000 US$,1743739,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2019,2019,1000 US$,1660457,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2020,2020,1000 US$,1633164,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2111,Cattle,2021,2021,1000 US$,1655117,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2006,2006,Head,738004,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2007,2007,Head,749912,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2008,2008,Head,695858,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2009,2009,Head,740978,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2010,2010,Head,737162,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2011,2011,Head,837988,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2012,2012,Head,617526,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2013,2013,Head,600806,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2014,2014,Head,534734,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2015,2015,Head,518074,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2016,2016,Head,486650,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2017,2017,Head,490278,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2018,2018,Head,429135,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2019,2019,Head,464147,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2020,2020,Head,479990,A,Official figure,FR
TCL,Crops and livestock products,250,France,5908,Export Quantity,2122,Sheep,2021,2021,Head,479725,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2006,2006,1000 US$,49390,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2007,2007,1000 US$,60985,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2008,2008,1000 US$,62901,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2009,2009,1000 US$,61639,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2010,2010,1000 US$,53685,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2011,2011,1000 US$,71766,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2012,2012,1000 US$,47789,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2013,2013,1000 US$,45955,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2014,2014,1000 US$,45891,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2015,2015,1000 US$,39082,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2016,2016,1000 US$,35190,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2017,2017,1000 US$,36896,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2018,2018,1000 US$,31028,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2019,2019,1000 US$,34220,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2020,2020,1000 US$,40344,A,Official figure,FR
TCL,Crops and livestock products,250,France,5922,Export Value,2122,Sheep,2021,2021,1000 US$,45494,A,Official figure,FR
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2006,2006,Head,587502,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2007,2007,Head,539608,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2008,2008,Head,491725,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2009,2009,Head,587985,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2010,2010,Head,635483,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2011,2011,Head,662683,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2012,2012,Head,620524,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2013,2013,Head,627805,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2014,2014,Head,758846,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2015,2015,Head,817369,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2016,2016,Head,827024,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2017,2017,Head,865523,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2018,2018,Head,841118,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2019,2019,Head,817675,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2020,2020,Head,760612,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2111,Cattle,2021,2021,Head,743361,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2006,2006,1000 US$,344733,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2007,2007,1000 US$,328702,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2008,2008,1000 US$,287218,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2009,2009,1000 US$,303740,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2010,2010,1000 US$,332000,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2011,2011,1000 US$,414555,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2012,2012,1000 US$,314412,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2013,2013,1000 US$,288566,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2014,2014,1000 US$,363097,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2015,2015,1000 US$,363127,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2016,2016,1000 US$,348303,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2017,2017,1000 US$,430613,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2018,2018,1000 US$,404480,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2019,2019,1000 US$,335349,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2020,2020,1000 US$,285957,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5922,Export Value,2111,Cattle,2021,2021,1000 US$,275073,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2122,Sheep,2006,2006,Head,66479,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2122,Sheep,2007,2007,Head,47953,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2122,Sheep,2008,2008,Head,48795,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5908,Export Quantity,2122,Sheep,2009,2009,Head,61045,A,Official figure,DE
